TS,I,If,II,IIf,III,IIIf,aVR,aVRf,aVL,aVLf,aVF,aVFf,V1,V1f,V2,V2f,V3,V3f,V4,V4f,V5,V5f,V6,V6f
117,-136,1,-2,1,134,1,69,1,-135,1,66,1,46,1,67,1,73,1,59,1,51,1,46,1
118,-133,1,2,1,135,1,65,1,-134,1,68,1,49,1,78,1,86,1,71,1,60,1,50,1
119,-126,1,5,1,131,1,60,1,-128,1,68,1,53,1,97,1,105,1,88,1,72,1,55,1
120,-115,1,7,1,122,1,54,1,-118,1,64,1,56,1,119,1,128,1,109,1,86,1,62,1
121,-101,1,9,1,110,1,46,1,-105,1,59,1,57,1,143,1,154,1,135,1,104,1,71,1
122,-83,1,12,1,95,1,35,1,-89,1,53,1,57,1,166,1,180,1,163,1,126,1,83,1
123,-63,1,17,1,80,1,23,1,-71,1,48,1,54,1,183,1,202,1,190,1,151,1,99,1
124,-42,1,24,1,66,1,9,1,-54,1,45,1,48,1,187,1,214,1,210,1,177,1,116,1
125,-22,1,32,1,54,1,-5,1,-38,1,43,1,37,1,178,1,215,1,220,1,200,1,133,1
126,-1,1,40,1,41,1,-19,1,-21,1,40,1,24,1,161,1,208,1,222,1,217,1,148,1
127,16,1,51,1,35,1,-33,1,-9,1,43,1,8,1,134,1,192,1,213,1,226,1,161,1
128,28,1,61,1,33,1,-44,1,-2,1,47,1,-9,1,95,1,160,1,188,1,222,1,167,1
129,31,1,67,1,36,1,-49,1,-2,1,52,1,-27,1,45,1,113,1,147,1,206,1,167,1
130,25,1,68,1,43,1,-46,1,-9,1,56,1,-42,1,-7,1,58,1,95,1,174,1,157,1
131,10,1,68,1,58,1,-39,1,-24,1,63,1,-52,1,-62,1,0,1,36,1,135,1,142,1
132,-12,1,67,1,79,1,-27,1,-45,1,73,1,-59,1,-116,1,-61,1,-23,1,96,1,129,1
133,-37,1,62,1,99,1,-12,1,-68,1,80,1,-64,1,-169,1,-125,1,-85,1,54,1,111,1
134,-63,1,52,1,115,1,5,1,-89,1,83,1,-71,1,-218,1,-184,1,-147,1,11,1,90,1
135,-83,1,36,1,119,1,23,1,-101,1,77,1,-75,1,-256,1,-230,1,-197,1,-25,1,69,1
136,-101,1,16,1,117,1,42,1,-109,1,66,1,-75,1,-278,1,-259,1,-232,1,-57,1,47,1
137,-120,1,-3,1,117,1,61,1,-119,1,57,1,-71,1,-287,1,-274,1,-253,1,-82,1,25,1
138,-138,1,-19,1,119,1,78,1,-129,1,50,1,-67,1,-288,1,-279,1,-262,1,-100,1,7,1
139,-151,1,-33,1,118,1,92,1,-135,1,42,1,-64,1,-283,1,-276,1,-263,1,-111,1,-6,1
140,-158,1,-44,1,114,1,101,1,-136,1,35,1,-61,1,-275,1,-270,1,-260,1,-117,1,-15,1
141,-163,1,-54,1,109,1,108,1,-136,1,27,1,-59,1,-266,1,-261,1,-254,1,-119,1,-22,1
142,-165,1,-63,1,102,1,114,1,-134,1,19,1,-58,1,-256,1,-250,1,-246,1,-119,1,-25,1
143,-165,1,-69,1,96,1,117,1,-131,1,13,1,-56,1,-242,1,-235,1,-234,1,-115,1,-27,1
144,-164,1,-71,1,93,1,117,1,-129,1,11,1,-54,1,-224,1,-217,1,-218,1,-109,1,-28,1
145,-164,1,-70,1,94,1,117,1,-129,1,12,1,-49,1,-202,1,-196,1,-199,1,-102,1,-27,1
146,-163,1,-67,1,96,1,115,1,-130,1,14,1,-43,1,-179,1,-172,1,-177,1,-92,1,-25,1
147,-161,1,-62,1,99,1,111,1,-130,1,18,1,-36,1,-154,1,-148,1,-154,1,-81,1,-23,1
148,-158,1,-57,1,101,1,107,1,-130,1,22,1,-30,1,-129,1,-125,1,-131,1,-71,1,-20,1
149,-156,1,-52,1,104,1,104,1,-130,1,26,1,-25,1,-106,1,-104,1,-110,1,-60,1,-14,1
150,-153,1,-46,1,107,1,99,1,-130,1,30,1,-19,1,-86,1,-86,1,-92,1,-49,1,-8,1
151,-151,1,-39,1,112,1,95,1,-132,1,36,1,-13,1,-67,1,-68,1,-76,1,-38,1,-1,1
152,-148,1,-32,1,116,1,90,1,-132,1,42,1,-5,1,-49,1,-50,1,-60,1,-26,1,7,1
153,-144,1,-27,1,117,1,85,1,-131,1,45,1,4,1,-33,1,-34,1,-46,1,-16,1,14,1
154,-139,1,-23,1,116,1,81,1,-128,1,46,1,11,1,-18,1,-18,1,-34,1,-8,1,18,1
155,-135,1,-21,1,114,1,78,1,-125,1,46,1,16,1,-6,1,-6,1,-22,1,-3,1,20,1
156,-133,1,-19,1,114,1,76,1,-124,1,47,1,21,1,5,1,5,1,-11,1,2,1,22,1
157,-130,1,-17,1,113,1,73,1,-122,1,48,1,23,1,12,1,12,1,-2,1,4,1,24,1
158,-129,1,-16,1,113,1,72,1,-121,1,48,1,25,1,18,1,17,1,4,1,7,1,24,1
159,-128,1,-16,1,112,1,72,1,-120,1,48,1,26,1,21,1,20,1,9,1,9,1,25,1
160,-129,1,-14,1,115,1,71,1,-122,1,50,1,27,1,25,1,22,1,13,1,11,1,26,1
161,-129,1,-13,1,116,1,71,1,-123,1,51,1,29,1,27,1,25,1,15,1,14,1,28,1
162,-127,1,-11,1,116,1,69,1,-122,1,52,1,31,1,29,1,27,1,16,1,17,1,30,1
163,-121,1,-11,1,110,1,66,1,-116,1,49,1,30,1,30,1,28,1,16,1,18,1,29,1
164,-114,1,-11,1,103,1,62,1,-109,1,46,1,29,1,30,1,29,1,16,1,18,1,28,1
165,-106,1,-11,1,95,1,58,1,-101,1,42,1,29,1,30,1,30,1,16,1,17,1,26,1
166,-99,1,-11,1,88,1,55,1,-94,1,38,1,28,1,30,1,30,1,16,1,15,1,24,1
167,-92,1,-10,1,82,1,51,1,-87,1,36,1,26,1,30,1,29,1,17,1,12,1,22,1
168,-86,1,-9,1,77,1,47,1,-82,1,34,1,24,1,28,1,27,1,17,1,10,1,20,1
169,-80,1,-9,1,71,1,44,1,-76,1,31,1,23,1,27,1,26,1,17,1,9,1,18,1
170,-73,1,-9,1,64,1,41,1,-69,1,27,1,21,1,25,1,25,1,16,1,8,1,16,1
171,-66,1,-8,1,58,1,37,1,-62,1,25,1,20,1,24,1,24,1,14,1,8,1,14,1
172,-60,1,-8,1,52,1,34,1,-56,1,22,1,18,1,23,1,24,1,13,1,7,1,14,1
173,-56,1,-8,1,48,1,32,1,-52,1,20,1,17,1,22,1,24,1,11,1,6,1,12,1
174,-52,1,-7,1,45,1,29,1,-49,1,19,1,16,1,21,1,23,1,11,1,6,1,12,1
175,-48,1,-7,1,41,1,27,1,-45,1,17,1,15,1,20,1,23,1,11,1,5,1,11,1
176,-46,1,-6,1,40,1,26,1,-43,1,17,1,14,1,20,1,22,1,11,1,4,1,11,1
177,-43,1,-6,1,37,1,24,1,-40,1,15,1,14,1,20,1,22,1,12,1,3,1,10,1
178,-41,1,-6,1,35,1,23,1,-38,1,14,1,13,1,20,1,21,1,12,1,2,1,10,1
179,-38,1,-5,1,33,1,21,1,-36,1,14,1,12,1,19,1,20,1,11,1,2,1,9,1
180,-35,1,-5,1,30,1,20,1,-33,1,12,1,11,1,19,1,19,1,11,1,2,1,8,1
181,-33,1,-5,1,28,1,19,1,-31,1,11,1,11,1,20,1,19,1,11,1,2,1,7,1
182,-31,1,-4,1,27,1,17,1,-29,1,11,1,12,1,20,1,19,1,11,1,2,1,6,1
183,-29,1,-4,1,25,1,16,1,-27,1,10,1,11,1,20,1,19,1,11,1,2,1,6,1
184,-27,1,-3,1,24,1,15,1,-26,1,10,1,10,1,20,1,19,1,11,1,1,1,6,1
185,-24,1,-3,1,21,1,13,1,-23,1,9,1,9,1,19,1,18,1,11,1,0,1,5,1
186,-20,1,-4,1,16,1,12,1,-18,1,6,1,9,1,19,1,18,1,11,1,0,1,5,1
187,-18,1,-3,1,15,1,10,1,-17,1,6,1,9,1,20,1,19,1,11,1,0,1,5,1
188,-16,1,-2,1,14,1,9,1,-15,1,6,1,8,1,20,1,19,1,12,1,-1,1,5,1
189,-15,1,-2,1,13,1,8,1,-14,1,5,1,7,1,20,1,20,1,12,1,-1,1,5,1
190,-15,1,-1,1,14,1,8,1,-15,1,6,1,6,1,20,1,20,1,12,1,-1,1,5,1
191,-14,1,-1,1,13,1,7,1,-14,1,6,1,5,1,20,1,20,1,12,1,0,1,5,1
192,-13,1,-1,1,12,1,7,1,-13,1,5,1,5,1,20,1,20,1,12,1,0,1,6,1
193,-13,1,-1,1,12,1,7,1,-13,1,5,1,5,1,21,1,21,1,13,1,1,1,6,1
194,-12,1,-1,1,11,1,6,1,-12,1,5,1,5,1,21,1,23,1,12,1,2,1,6,1
195,-11,1,-1,1,10,1,6,1,-11,1,4,1,5,1,22,1,23,1,14,1,2,1,6,1
196,-10,1,-1,1,9,1,5,1,-10,1,4,1,7,1,23,1,25,1,15,1,2,1,6,1
197,-11,1,-1,1,10,1,6,1,-11,1,4,1,7,1,25,1,25,1,16,1,2,1,5,1
198,-11,1,-1,1,10,1,6,1,-11,1,4,1,7,1,25,1,25,1,17,1,2,1,5,1
199,-10,1,-1,1,9,1,5,1,-10,1,4,1,7,1,26,1,26,1,18,1,2,1,5,1
200,-9,1,0,1,9,1,4,1,-9,1,4,1,7,1,27,1,26,1,20,1,4,1,6,1
201,-8,1,1,1,9,1,3,1,-8,1,5,1,7,1,28,1,27,1,21,1,5,1,7,1
202,-7,1,1,1,8,1,3,1,-7,1,4,1,7,1,28,1,28,1,21,1,5,1,7,1
203,-7,1,1,1,8,1,3,1,-7,1,4,1,7,1,29,1,29,1,22,1,5,1,7,1
204,-5,1,1,1,6,1,2,1,-5,1,3,1,6,1,29,1,29,1,21,1,5,1,6,1
205,-4,1,2,1,6,1,1,1,-5,1,4,1,6,1,30,1,30,1,21,1,6,1,6,1
206,-2,1,2,1,4,1,0,1,-3,1,3,1,6,1,30,1,30,1,22,1,5,1,6,1
207,0,1,2,1,2,1,-1,1,-1,1,2,1,6,1,30,1,30,1,22,1,5,1,6,1
208,1,1,1,1,0,1,-1,1,1,1,1,1,6,1,31,1,31,1,23,1,5,1,7,1
209,2,1,1,1,-1,1,-1,1,2,1,0,1,6,1,32,1,32,1,25,1,5,1,7,1
210,1,1,1,1,0,1,-1,1,1,1,1,1,6,1,33,1,33,1,26,1,6,1,8,1
211,2,1,3,1,1,1,-2,1,1,1,2,1,5,1,34,1,34,1,27,1,6,1,7,1
212,3,1,3,1,0,1,-3,1,2,1,2,1,5,1,35,1,34,1,27,1,6,1,7,1
213,5,1,3,1,-2,1,-4,1,4,1,1,1,5,1,37,1,35,1,28,1,7,1,7,1
214,7,1,4,1,-3,1,-5,1,5,1,1,1,5,1,38,1,38,1,29,1,8,1,7,1
215,9,1,4,1,-5,1,-6,1,7,1,0,1,5,1,39,1,38,1,30,1,8,1,8,1
216,10,1,4,1,-6,1,-7,1,8,1,-1,1,5,1,39,1,39,1,30,1,9,1,8,1
217,11,1,5,1,-6,1,-8,1,9,1,0,1,5,1,40,1,40,1,31,1,9,1,10,1
218,11,1,5,1,-6,1,-8,1,9,1,0,1,5,1,42,1,41,1,32,1,10,1,10,1
219,13,1,5,1,-8,1,-9,1,11,1,-1,1,5,1,42,1,41,1,33,1,11,1,11,1
220,15,1,7,1,-8,1,-11,1,12,1,0,1,5,1,43,1,43,1,34,1,11,1,10,1
221,16,1,8,1,-8,1,-12,1,12,1,0,1,5,1,44,1,44,1,35,1,11,1,10,1
222,17,1,9,1,-8,1,-13,1,13,1,1,1,6,1,46,1,46,1,37,1,11,1,10,1
223,19,1,10,1,-9,1,-14,1,14,1,1,1,6,1,48,1,48,1,37,1,12,1,10,1
224,20,1,10,1,-10,1,-15,1,15,1,0,1,6,1,49,1,49,1,39,1,13,1,11,1
225,21,1,11,1,-10,1,-16,1,16,1,1,1,6,1,51,1,50,1,40,1,13,1,11,1
226,23,1,11,1,-12,1,-17,1,18,1,0,1,5,1,52,1,51,1,41,1,14,1,11,1
227,25,1,11,1,-14,1,-18,1,20,1,-1,1,5,1,54,1,52,1,43,1,15,1,12,1
228,26,1,12,1,-14,1,-19,1,20,1,-1,1,5,1,56,1,54,1,45,1,16,1,12,1
229,28,1,13,1,-15,1,-20,1,22,1,-1,1,5,1,58,1,55,1,46,1,17,1,13,1
230,29,1,14,1,-15,1,-21,1,22,1,0,1,4,1,59,1,57,1,48,1,17,1,13,1
231,31,1,15,1,-16,1,-23,1,24,1,0,1,4,1,59,1,58,1,50,1,18,1,14,1
232,33,1,16,1,-17,1,-24,1,25,1,0,1,4,1,60,1,60,1,52,1,19,1,16,1
233,35,1,17,1,-18,1,-26,1,27,1,0,1,4,1,61,1,61,1,53,1,20,1,16,1
234,38,1,18,1,-20,1,-28,1,29,1,-1,1,5,1,62,1,62,1,53,1,21,1,17,1
235,40,1,18,1,-22,1,-29,1,31,1,-2,1,5,1,63,1,63,1,54,1,21,1,17,1
236,42,1,19,1,-23,1,-30,1,33,1,-2,1,5,1,65,1,64,1,55,1,23,1,18,1
237,44,1,21,1,-23,1,-32,1,34,1,-1,1,4,1,67,1,66,1,56,1,24,1,18,1
238,45,1,23,1,-22,1,-34,1,34,1,1,1,4,1,67,1,67,1,57,1,25,1,18,1
239,47,1,24,1,-23,1,-35,1,35,1,1,1,4,1,68,1,68,1,59,1,26,1,19,1
240,49,1,25,1,-24,1,-37,1,37,1,1,1,3,1,68,1,69,1,61,1,27,1,20,1
241,52,1,26,1,-26,1,-39,1,39,1,0,1,2,1,69,1,70,1,62,1,27,1,20,1
242,53,1,27,1,-26,1,-40,1,40,1,1,1,2,1,70,1,71,1,63,1,28,1,21,1
243,54,1,28,1,-26,1,-41,1,40,1,1,1,3,1,71,1,72,1,65,1,30,1,23,1
244,56,1,30,1,-26,1,-43,1,41,1,2,1,3,1,73,1,73,1,66,1,31,1,24,1
245,58,1,31,1,-27,1,-44,1,43,1,2,1,3,1,74,1,74,1,67,1,32,1,24,1
246,60,1,32,1,-28,1,-46,1,44,1,2,1,3,1,75,1,74,1,68,1,33,1,25,1
247,61,1,34,1,-27,1,-47,1,44,1,4,1,3,1,74,1,74,1,67,1,33,1,25,1
248,61,1,35,1,-26,1,-48,1,44,1,5,1,2,1,73,1,74,1,68,1,34,1,25,1
249,62,1,36,1,-26,1,-49,1,44,1,5,1,1,1,73,1,75,1,69,1,34,1,26,1
250,63,1,37,1,-26,1,-50,1,45,1,6,1,1,1,73,1,75,1,69,1,34,1,27,1
251,64,1,38,1,-26,1,-51,1,45,1,6,1,0,1,73,1,76,1,70,1,35,1,28,1
252,65,1,38,1,-27,1,-51,1,46,1,6,1,0,1,73,1,75,1,70,1,35,1,29,1
253,65,1,38,1,-27,1,-51,1,46,1,6,1,-1,1,73,1,74,1,70,1,36,1,30,1
254,66,1,38,1,-28,1,-52,1,47,1,5,1,-1,1,73,1,73,1,70,1,37,1,30,1
