TS,Reading
988,-0.1
989,-0.3
990,-0.4
991,-0.2
992,-0.3
993,-0.3
994,0
995,0
996,-0.2
997,0
998,0.2
999,0.2
1000,0
1001,-0.1
1002,0
1003,0
1004,-0.2
1005,-0.5
1006,-0.3
1007,-0.2
1008,0
1009,0.4
1010,-0.2
1011,0
1012,0
1013,-0.1
1014,-0.1
1015,0
1016,0
1017,-0.1
1018,0
1019,0
1020,0.1
1021,-0.2
1022,-0.4
1023,-0.1
1024,0.2
1025,0.3
1026,0.1
1027,0.1
1028,0.3
1029,0.4
1030,0.5
1031,0.5
1032,0.4
1033,0.3
1034,0.3
1035,0.3
1036,0.5
1037,0.5
1038,0.4
1039,0.6
1040,0.5
1041,0.5
1042,0.5
1043,0.3
1044,0.3
1045,0.4
1046,0
1047,-0.4
1048,-0.3
1049,-0.3
1050,0.3
1051,0.3
1052,-0.1
1053,-0.2
1054,-0.2
1055,-0.2
1056,-0.2
1057,-0.3
1058,0
1059,-0.2
1060,-0.2
1061,-0.2
1062,-0.2
1063,-0.5
1064,-0.8
1065,-0.4
1066,-0.1
1067,-0.3
1068,-0.5
1069,-0.4
1070,-0.3
1071,-0.4
1072,-0.9
1073,-0.3
1074,0
1075,-0.2
1076,-0.1
1077,-0.3
1078,-0.6
1079,-0.6
1080,-0.8
1081,-0.7
1082,-0.4
1083,-0.2
1084,-0.6
1085,-0.6
1086,-0.5
1087,-0.4
1088,-0.4
1089,-0.4
1090,-0.5
1091,-0.2
1092,0.1
1093,0.6
1094,1
1095,1.6
1096,2.8
1097,3.4
1098,3
1099,2.2
1100,1.2
1101,0
1102,-1.1
1103,-2.4
1104,-3.3
1105,-4.9
1106,-5.7
1107,-5.6
1108,-5.7
1109,-6.1
1110,-6.5
1111,-7
1112,-7.3
1113,-7.1
1114,-7.6
1115,-8.6
1116,-9.1
1117,-9.4
1118,-9.3
1119,-9.3
1120,-10.1
1121,-10.7
1122,-9.9
1123,-9
1124,-7.6
1125,-6.3
1126,-4.5
1127,-3.2
1128,-2.6
1129,-2.4
1130,-2.4
1131,-2.3
1132,-1.9
1133,-1.9
1134,-1.7
1135,-1.6
1136,-1.2
1137,-0.5
1138,-0.4
1139,-0.6
1140,-0.7
1141,-0.5
1142,-0.4
1143,-0.4
1144,-0.4
1145,-0.6
1146,-0.4
1147,-0.4
1148,-0.6
1149,-0.6
1150,-0.4
1151,-0.1
1152,-0.2
1153,-0.6
1154,-0.3
1155,-0.1
1156,-0.5
1157,-0.8
1158,-0.2
1159,-0.1
1160,-0.3
1161,-0.4
1162,-0.5
1163,-0.7
1164,-0.9
1165,-0.6
1166,-0.3
1167,-0.3
1168,-0.1
1169,-0.6
1170,-0.7
1171,-0.1
1172,-0.1
1173,-0.1
1174,-0.1
1175,-0.6
1176,-0.5
1177,-0.2
1178,-0.2
1179,-0.4
1180,-0.5
1181,-0.4
1182,-0.2
1183,-0.3
1184,-0.3
1185,-0.3
1186,-0.4
1187,-0.4
1188,-0.1
1189,-0.1
1190,-0.2
1191,-0.4
1192,-0.5
1193,-0.5
1194,-0.3
1195,-0.5
1196,-0.5
1197,-0.4
1198,-0.3
1199,-0.2
1200,-0.2
1201,-0.2
1202,-0.4
1203,-0.4
1204,-0.6
1205,-0.3
1206,-0.1
1207,-0.6
1208,-0.6
1209,-0.6
1210,-0.6
1211,-0.7
1212,-0.9
1213,-0.8
1214,-0.8
1215,-0.9
1216,-0.7
1217,-0.6
1218,-0.6
1219,-0.7
1220,-0.7
1221,-0.7
1222,-0.6
1223,-0.6
1224,-0.8
1225,-1
1226,-1.1
1227,-1
1228,-1.3
1229,-1.7
1230,-1.7
1231,-1.6
1232,-1.5
1233,-1.7
1234,-1.9
1235,-2
1236,-1.8
1237,-1.5
1238,-1.8
1239,-2
1240,-1.9
1241,-2.2
1242,-2
1243,-2
1244,-2.1
1245,-2.3
1246,-2.4
1247,-1.8
1248,-1.8
1249,-1.5
1250,-1.8
1251,-2
1252,-2.2
1253,-2.5
1254,-2.5
1255,-2.2
1256,-2.1
1257,-2.2
1258,-2.1
1259,-2.1
1260,-1.9
1261,-2.1
1262,-2.2
1263,-2.1
1264,-2
1265,-2
1266,-1.7
1267,-1.5
1268,-1.4
1269,-1.5
1270,-1.7
1271,-1.8
1272,-1.6
1273,-1.3
1274,-1.1
1275,-1.2
1276,-1.4
1277,-1.2
1278,-1.3
1279,-1.3
1280,-0.9
1281,-0.7
1282,-0.6
1283,-0.6
1284,-0.4
1285,-0.6
1286,-0.7
1287,-0.8
1288,-0.8
1289,-0.3
1290,-0.3
1291,-0.2
1292,0
1293,-0.4
1294,-0.7
1295,-0.6
1296,-0.8
1297,-0.8
1298,-0.7
1299,-0.5
1300,-0.4
1301,-0.5
1302,-0.6
1303,-0.8
1304,-0.5
1305,-0.6
1306,-0.9
1307,-1.1
1308,-1
1309,-1.1
1310,-1.1
1311,-1.2
1312,-1.5
1313,-1.3
1314,-0.8
1315,-0.7
1316,-0.7
1317,-0.6
1318,-0.9
1319,-1.1
1320,-0.9
1321,-0.8
1322,-1.1
1323,-1.3
1324,-1.2
1325,-1.2
1326,-0.9
1327,-1
1328,-1
1329,-1.1
1330,-0.8
1331,-0.7
1332,-1
1333,-1
1334,-1
1335,-1.2
1336,-1.2
1337,-1.2
1338,-1.1
1339,-1.1
1340,-1
1341,-0.9
1342,-1.1
1343,-1.3
1344,-0.9
1345,-1.1
1346,-1.3
1347,-0.9
1348,-1
1349,-1.2
1350,-0.9
1351,-1
1352,-1
1353,-0.9
1354,-0.8
1355,-1
1356,-1.1
1357,-1
1358,-0.7
1359,-0.7
1360,-0.7
1361,-0.6
1362,-0.5
1363,-0.6
1364,-1
1365,-1.1
1366,-1
1367,-1
1368,-1
1369,-0.9
1370,-0.8
1371,-0.9
1372,-1.2
1373,-1.3
1374,-0.6
1375,-0.5
1376,-1.1
1377,-1
1378,-0.7
1379,-0.6
1380,-0.5
1381,-0.6
1382,-0.6
1383,-0.8
1384,-0.6
1385,-0.7
1386,-0.9
1387,-1.2
1388,-1.5
1389,-0.9
1390,-0.9
1391,-0.9
1392,-0.8
1393,-0.9
1394,-0.6
1395,-0.6
1396,-0.8
1397,-0.9
1398,-0.9
1399,-0.5
1400,-0.5
1401,-0.7
1402,-0.6
1403,-0.9
1404,-1.1
1405,-1.1
1406,-0.9
1407,-0.9
1408,-1
1409,-0.9
1410,-1.1
1411,-1
1412,-0.9
1413,-0.6
1414,-0.5
1415,-0.7
1416,-0.7
1417,-0.7
1418,-1
1419,-1.1
1420,-0.8
1421,-1
1422,-1.1
1423,-1.1
1424,-0.9
1425,-0.8
1426,-0.8
1427,-0.9
1428,-0.9
1429,-0.8
1430,-0.6
1431,-0.5
1432,-0.7
1433,-0.8
1434,-1
1435,-0.9
1436,-0.6
1437,-0.6
1438,-0.4
1439,-0.7
1440,-0.8
1441,-0.7
1442,-0.9
1443,-1.4
1444,-1.1
1445,-0.9
1446,-0.9
1447,-0.9
1448,-0.9
1449,-1.1
1450,-0.7
1451,-1.1
1452,-1
1453,-0.7
1454,-0.5
1455,-1.1
1456,-0.9
1457,-0.8
1458,-0.7
1459,-0.8
1460,-1
1461,-0.9
1462,-0.7
1463,-0.8
1464,-0.8
1465,-0.7
1466,-0.7
1467,-1
1468,-0.9
1469,-1.2
1470,-0.7
1471,-0.4
1472,-0.3
1473,-0.1
1474,-0.4
1475,-0.6
1476,-0.6
1477,-0.5
1478,-0.6
1479,-0.8
1480,-0.9
1481,-1.1
1482,-0.9
1483,-0.5
1484,-0.6
1485,-0.5
1486,-0.7
1487,-0.9
1488,-1
1489,-0.8
1490,-0.5
1491,-0.4
1492,-0.2
1493,0
1494,0.1
1495,0
1496,-0.1
1497,-0.2
1498,-0.3
1499,-0.2
1500,-0.3
1501,-0.3
1502,-0.2
1503,-0.2
1504,-0.2
1505,-0.2
1506,0.1
1507,0.2
1508,0
1509,0.1
1510,0.4
1511,0
1512,0
1513,-0.1
1514,-0.1
1515,-0.2
1516,-0.6
1517,-0.5
1518,-0.2
1519,0
1520,0
1521,-0.4
1522,-0.3
1523,-0.5
1524,-0.8
1525,-0.7
1526,-0.6
1527,-0.6
1528,-0.2
1529,0.1
1530,-0.2
1531,-0.4
1532,-0.1
1533,-0.1
1534,-0.4
1535,-0.7
1536,-0.6
1537,-0.6
1538,-0.6
1539,-0.6
1540,-0.6
1541,-0.5
1542,-0.6
1543,-0.8
1544,-0.8
1545,-0.7
1546,-0.6
1547,-0.4
1548,-0.7
1549,-0.8
1550,-0.6
1551,-0.4
1552,-0.5
1553,-0.8
1554,-0.6
1555,-0.6
1556,-1
1557,-0.7
1558,-0.3
1559,-0.5
1560,-0.6
1561,-0.5
1562,-0.4
1563,-0.1
1564,0.7
1565,1.5
1566,2.3
1567,2.6
1568,2.4
1569,1.7
1570,1.2
1571,0.3
1572,-0.5
1573,-1.3
1574,-2.3
1575,-3.5
1576,-4.4
1577,-4.6
1578,-4.6
1579,-4.6
1580,-4.8
1581,-5.4
1582,-5.2
1583,-4.9
1584,-5.6
1585,-7.1
1586,-7.5
1587,-7.9
1588,-7.6
1589,-7.3
1590,-7.9
1591,-8.9
1592,-8.7
1593,-7.6
1594,-6.4
1595,-4.5
1596,-2
1597,-1.3
1598,-1.4
1599,-1.6
1600,-1.6
1601,-1.4
1602,-1.4
1603,-1.4
1604,-1.3
1605,-0.9
1606,-1
1607,-1.2
1608,-1.1
1609,-0.9
1610,-0.7
1611,-0.8
1612,-0.8
1613,-0.9
1614,-0.9
1615,-1
1616,-1.1
1617,-1.2
1618,-1.2
1619,-0.8
1620,-0.5
1621,-0.5
1622,-0.7
1623,-0.8
1624,-0.7
1625,-0.6
1626,-0.5
1627,-0.7
1628,-0.4
1629,-0.5
1630,-0.6
1631,-0.4
1632,-0.3
1633,-0.2
1634,-0.4
1635,-0.3
1636,-0.3
1637,-0.3
1638,-0.3
1639,-0.4
1640,-0.5
1641,-0.4
1642,-0.4
1643,-0.5
1644,-0.6
1645,-0.8
1646,-1
1647,-0.9
1648,-0.5
1649,-0.2
1650,-0.4
1651,-0.2
1652,-0.5
1653,-0.9
1654,-1
1655,-1.1
1656,-1
1657,-1.1
1658,-1
1659,-0.8
1660,-0.6
1661,-0.8
1662,-0.9
1663,-1
1664,-0.4
1665,-0.5
1666,-0.7
1667,-0.7
1668,-0.7
1669,-0.5
1670,-0.8
1671,-0.5
1672,-0.4
1673,-0.5
1674,-0.4
1675,-0.6
1676,-0.7
1677,-0.7
1678,-0.8
1679,-0.4
1680,-0.8
1681,-0.8
1682,-0.8
1683,-0.7
1684,-0.6
1685,-0.9
1686,-1
1687,-1
1688,-1
1689,-0.5
1690,-0.6
1691,-0.7
1692,-1.1
1693,-1.2
1694,-1.4
1695,-1.6
1696,-1.8
1697,-1.4
1698,-1.6
1699,-1.8
1700,-1.6
1701,-1.4
1702,-1.3
1703,-1.8
1704,-1.9
1705,-1.8
1706,-1.8
1707,-1.9
1708,-1.5
1709,-1.7
1710,-1.7
1711,-1.7
1712,-1.7
1713,-2.1
1714,-2.1
1715,-1.6
1716,-1.8
1717,-2.1
1718,-1.6
1719,-1.6
1720,-1.6
1721,-1.8
1722,-2.2
1723,-2.2
1724,-2.4
1725,-1.9
1726,-2
1727,-2
1728,-2
1729,-1.8
1730,-1.7
1731,-2
1732,-2.2
1733,-1.9
1734,-1.9
1735,-1.7
1736,-1.6
1737,-1.1
1738,-1.2
1739,-1.5
1740,-1.3
1741,-0.9
1742,-1.1
1743,-1.3
1744,-1.4
1745,-0.9
1746,-0.5
1747,-0.8
1748,-0.8
1749,-0.5
1750,-0.4
1751,-0.2
1752,-0.6
1753,-0.9
1754,-0.8
1755,-0.4
1756,-0.4
1757,-0.8
1758,-0.6
1759,-0.4
1760,-0.6
1761,-0.7
1762,-0.6
1763,-0.3
1764,-0.6
1765,-0.5
1766,-0.6
1767,-0.6
1768,-0.6
1769,-0.6
1770,-0.9
1771,-1
1772,-1.1
1773,-1.2
1774,-1.3
1775,-1.1
1776,-1.1
1777,-1.1
1778,-1
1779,-0.6
1780,-0.8
1781,-0.8
1782,-0.7
1783,-0.5
1784,-0.9
1785,-1.1
1786,-1.1
1787,-0.9
1788,-0.8
1789,-0.4
1790,-0.4
1791,-0.4
1792,-0.7
1793,-0.7
1794,-0.7
1795,-0.7
1796,-0.6
1797,-0.5
1798,-0.6
1799,-0.7
1800,-0.5
1801,-0.6
1802,-0.6
1803,-0.7
1804,-0.5
1805,-0.9
1806,-1.1
1807,-1.3
1808,-1.2
1809,-0.8
1810,-0.9
1811,-0.8
1812,-0.5
1813,-0.8
1814,-1
1815,-0.9
1816,-0.9
1817,-0.8
1818,-0.4
1819,-0.5
1820,-0.7
1821,-0.7
1822,-0.6
1823,-0.6
1824,-0.7
1825,-0.8
1826,-0.7
1827,-0.4
1828,-0.4
1829,-0.3
1830,-0.3
1831,-0.5
1832,-0.7
1833,-0.8
1834,-0.9
1835,-0.9
1836,-0.7
1837,-0.9
1838,-0.7
1839,-0.3
1840,-0.6
1841,-0.6
1842,-0.2
1843,-0.6
1844,-0.6
1845,-0.6
1846,-0.4
1847,-0.5
1848,-1
1849,-0.5
1850,-0.3
1851,-0.3
1852,-0.5
1853,-0.3
1854,-0.4
1855,-0.4
1856,-0.2
1857,-0.2
1858,-0.2
1859,-0.1
1860,-0.6
1861,-0.9
1862,-0.3
1863,-0.1
1864,-0.4
1865,-0.7
1866,-0.6
1867,-0.5
1868,-0.4
1869,-0.7
1870,-0.6
1871,-0.4
1872,-0.5
1873,-0.3
1874,-0.4
1875,-0.4
1876,-0.4
1877,-0.4
1878,-0.5
1879,-0.2
1880,0
1881,-0.3
1882,-0.3
1883,-0.2
1884,-0.2
1885,-0.2
1886,-0.2
1887,-0.4
1888,-0.5
1889,-0.4
1890,-0.4
1891,-0.5
1892,-0.3
1893,-0.2
1894,-0.4
1895,-0.5
1896,-0.3
1897,0
1898,-0.2
1899,-0.5
1900,-0.4
1901,-0.3
1902,-0.5
1903,-0.6
1904,-0.6
1905,-0.4
1906,-0.3
1907,-0.6
1908,-0.5
1909,-0.5
1910,-0.7
1911,-0.7
1912,-0.3
1913,-0.1
1914,0
1915,-0.3
1916,-0.2
1917,-0.3
1918,-0.3
1919,-0.1
1920,-0.1
1921,-0.4
1922,-0.5
1923,-0.7
1924,-0.1
1925,-0.3
1926,-0.2
1927,-0.4
1928,-0.5
1929,-0.4
1930,-0.4
1931,-0.4
1932,-0.6
1933,-0.4
1934,0.1
1935,-0.4
1936,-0.5
1937,-0.2
1938,0.2
1939,0
1940,-0.2
1941,-0.3
1942,-0.5
1943,-0.7
1944,-0.7
1945,-0.6
1946,-0.4
1947,-0.3
1948,-0.3
1949,-0.2
1950,-0.3
1951,-0.1
1952,0.2
1953,0.1
