TS,Reading
840,-1.1
841,-1.2
842,-1.4
843,-1.4
844,-1.6
845,-1.4
846,-1.2
847,-0.9
848,-0.7
849,-1.1
850,-1.4
851,-1.4
852,-1.2
853,-1.2
854,-1.4
855,-1.4
856,-1.4
857,-1.6
858,-1.7
859,-1.3
860,-0.9
861,-0.5
862,-0.6
863,-0.8
864,-1.1
865,-1.7
866,-1.6
867,-1.1
868,-1.2
869,-1
870,-1
871,-0.9
872,-0.8
873,-0.7
874,-0.6
875,-0.7
876,-0.9
877,-0.9
878,-1.2
879,-1.2
880,-1
881,-1
882,-0.6
883,-0.9
884,-1.2
885,-1.3
886,-1
887,-0.9
888,-0.9
889,-1.4
890,-1.5
891,-0.8
892,-1.1
893,-1.3
894,-1.2
895,-1.2
896,-1.1
897,-0.9
898,-0.9
899,-0.8
900,-0.7
901,-1
902,-1
903,-1
904,-1.2
905,-1.2
906,-1.2
907,-1.3
908,-1.2
909,-1.3
910,-1.5
911,-1.7
912,-1.8
913,-1.3
914,-0.9
915,-1.6
916,-1.7
917,-1.5
918,-1.4
919,-1.4
920,-1.3
921,-1.2
922,-1.2
923,-1.4
924,-1.6
925,-1.5
926,-0.9
927,-1
928,-1.4
929,-1.6
930,-1.6
931,-1.2
932,-0.9
933,-1.2
934,-1.7
935,-1.6
936,-1.4
937,-1
938,-1.3
939,-1.3
940,-1.4
941,-1.6
942,-1.3
943,-1.3
944,-1.5
945,-1.3
946,-1.1
947,-1.1
948,-1.3
949,-1.9
950,-2
951,-1.6
952,-1.3
953,-1.6
954,-1.6
955,-1.6
956,-1.4
957,-1.4
958,-1.4
959,-1.2
960,-1.6
961,-2.2
962,-2
963,-2.2
964,-1.8
965,-1.4
966,-1.4
967,-1.7
968,-1.9
969,-2
970,-1.9
971,-1.9
972,-2.2
973,-2
974,-1.7
975,-2.1
976,-2.2
977,-2
978,-1.5
979,-0.9
980,-0.8
981,-1
982,-1.3
983,-1.5
984,-1.7
985,-1.8
986,-1.8
987,-1.9
988,-1.7
989,-1.7
990,-1.8
991,-1.7
992,-1.6
993,-1.9
994,-1.9
995,-1.9
996,-2.1
997,-1.8
998,-1.6
999,-1.7
1000,-1.6
1001,-1.5
1002,-1.2
1003,-1.1
1004,-1.1
1005,-1.3
1006,-1.5
1007,-1.3
1008,-1.3
1009,-1
1010,-1.7
1011,-1.7
1012,-1.6
1013,-1.7
1014,-2.1
1015,-1.7
1016,-1.2
1017,-1.5
1018,-1.5
1019,-1.5
1020,-1.6
1021,-1.6
1022,-1.3
1023,-1.5
1024,-1.6
1025,-1.5
1026,-1.5
1027,-1.2
1028,-0.9
1029,-0.7
1030,-0.6
1031,-0.4
1032,-0.6
1033,-1.2
1034,-2
1035,-1.5
1036,-0.8
1037,-0.6
1038,-0.3
1039,-0.1
1040,-0.1
1041,-0.1
1042,-0.3
1043,-0.5
1044,-0.2
1045,-0.1
1046,-0.1
1047,0
1048,-0.1
1049,-0.6
1050,-0.7
1051,-0.5
1052,-1.2
1053,-1.2
1054,-0.7
1055,-0.3
1056,-0.1
1057,-0.4
1058,-0.4
1059,-0.6
1060,-0.8
1061,-1.3
1062,-1.2
1063,-1.3
1064,-1.4
1065,-1.5
1066,-2
1067,-2
1068,-1.8
1069,-1.8
1070,-1.9
1071,-1.9
1072,-2.5
1073,-2.3
1074,-2.2
1075,-2.4
1076,-2.2
1077,-2.4
1078,-2.7
1079,-2.6
1080,-2.8
1081,-2.6
1082,-2.7
1083,-2.6
1084,-2.4
1085,-2.3
1086,-2.5
1087,-2.4
1088,-2.5
1089,-2
1090,-1.7
1091,-1.8
1092,-1.6
1093,-1.5
1094,-1.7
1095,-1.6
1096,-1.3
1097,-1.2
1098,-1.1
1099,-0.8
1100,-0.3
1101,0.2
1102,0
1103,0.4
1104,1.5
1105,2.5
1106,4.5
1107,6.2
1108,7.5
1109,9.1
1110,10
1111,10.1
1112,10.8
1113,11.3
1114,9.9
1115,6.8
1116,4.2
1117,3.1
1118,2.4
1119,0.9
1120,-0.7
1121,-2.3
1122,-2.6
1123,-1.9
1124,-1.2
1125,-1.1
1126,-1.1
1127,-1.2
1128,-1.5
1129,-2.1
1130,-2.5
1131,-2.8
1132,-3
1133,-3
1134,-2.6
1135,-2.3
1136,-2.1
1137,-1.5
1138,-1.7
1139,-2.2
1140,-2.1
1141,-1.7
1142,-2
1143,-2.3
1144,-2.4
1145,-2.6
1146,-2.3
1147,-2.3
1148,-2.3
1149,-2.4
1150,-2.5
1151,-2.8
1152,-3.2
1153,-3.3
1154,-2.9
1155,-2.3
1156,-2.2
1157,-2.2
1158,-1.9
1159,-1.7
1160,-2
1161,-2.2
1162,-2.5
1163,-2.5
1164,-2.3
1165,-2.1
1166,-2.1
1167,-2.3
1168,-2.2
1169,-2.2
1170,-2.1
1171,-2.4
1172,-2.5
1173,-2.3
1174,-2
1175,-2.2
1176,-1.9
1177,-2.4
1178,-2.7
1179,-2.4
1180,-2.2
1181,-1.7
1182,-1.4
1183,-2
1184,-2.4
1185,-2.3
1186,-2.1
1187,-2.1
1188,-1.9
1189,-1.7
1190,-1.5
1191,-1.5
1192,-1.6
1193,-1.5
1194,-1.9
1195,-2
1196,-1.9
1197,-1.9
1198,-1.5
1199,-1.4
1200,-1.4
1201,-0.9
1202,-1.2
1203,-1.3
1204,-1.2
1205,-0.9
1206,-0.9
1207,-1
1208,-1
1209,-1.1
1210,-1.3
1211,-1.4
1212,-1.5
1213,-1.3
1214,-1
1215,-0.7
1216,-0.2
1217,0.3
