TS,Reading,Flag,TS2,Reading2,Flag2
768,-4,5,2767,-25,5
769,-2,5,2768,-25,5
770,1,5,2769,-25,5
771,1,5,2770,-25,5
772,0,5,2771,-25,5
773,1,5,2772,-25,5
774,3,5,2773,-25,5
775,3,5,2774,-23,5
776,2,5,2775,-23,5
777,4,5,2776,-25,5
778,8,5,2777,-25,5
779,10,5,2778,-25,5
780,9,5,2779,-25,5
781,7,5,2780,-25,5
782,7,5,2781,-25,5
783,11,5,2782,-25,5
784,15,5,2783,-25,5
785,14,5,2784,-25,5
786,11,5,2785,-25,5
787,10,5,2786,-25,5
788,11,5,2787,-23,5
789,11,5,2788,-22,5
790,13,5,2789,-23,5
791,13,5,2790,-24,5
792,18,5,2791,-24,5
793,23,5,2792,-24,5
794,26,5,2793,-24,5
795,28,5,2794,-22,5
796,28,5,2795,-21,5
797,26,5,2796,-19,5
798,26,5,2797,-18,5
799,27,5,2798,-16,5
800,26,5,2799,-14,5
801,24,5,2800,-12,5
802,24,5,2801,-11,5
803,23,5,2802,-12,5
804,24,5,2803,-12,5
805,26,5,2804,-11,5
806,27,5,2805,-12,5
807,28,5,2806,-12,5
808,28,5,2807,-10,5
809,26,5,2808,-6,5
810,24,5,2809,-5,5
811,25,5,2810,-4,5
812,26,5,2811,-4,5
813,28,5,2812,-4,5
814,30,5,2813,-5,5
815,30,5,2814,-6,5
816,28,5,2815,-4,5
817,29,5,2816,-3,5
818,29,5,2817,-5,5
819,28,5,2818,-5,5
820,28,5,2819,-3,5
821,29,5,2820,-2,5
822,28,5,2821,0,5
823,25,5,2822,2,5
824,23,5,2823,5,5
825,23,5,2824,5,5
826,21,5,2825,4,5
827,19,5,2826,4,5
828,20,5,2827,4,5
829,19,5,2828,4,5
830,14,5,2829,7,5
831,7,5,2830,10,5
832,4,5,2831,7,5
833,2,5,2832,7,5
834,0,5,2833,9,5
835,0,5,2834,10,5
836,0,5,2835,11,5
837,1,5,2836,12,5
838,1,5,2837,14,5
839,0,5,2838,15,5
840,0,5,2839,16,5
841,2,5,2840,17,5
842,-2,5,2841,19,5
843,-7,5,2842,21,5
844,-11,5,2843,21,5
845,-15,5,2844,19,5
846,-18,5,2845,19,5
847,-18,5,2846,19,5
848,-17,5,2847,21,5
849,-16,5,2848,18,5
850,-16,5,2849,13,5
851,-14,5,2850,9,5
852,-14,5,2851,6,5
853,-14,5,2852,5,5
854,-13,5,2853,4,5
855,-15,5,2854,4,5
856,-16,5,2855,6,5
857,-16,5,2856,6,5
858,-15,5,2857,4,5
859,-15,5,2858,2,5
860,-14,5,2859,0,5
861,-14,5,2860,-2,5
862,-16,5,2861,-4,5
863,-15,5,2862,-5,5
864,-15,5,2863,-6,5
865,-18,5,2864,-5,5
866,-19,5,2865,-2,5
867,-18,5,2866,-3,5
868,-16,5,2867,-8,5
869,-14,5,2868,-14,5
870,-11,5,2869,-14,5
871,-11,5,2870,-13,5
872,-14,5,2871,-17,5
873,-15,5,2872,-19,5
874,-11,5,2873,-18,5
875,-11,5,2874,-21,5
876,-16,5,2875,-23,5
877,-18,5,2876,-23,5
878,-19,5,2877,-22,5
879,-20,5,2878,-21,5
880,-19,5,2879,-21,5
881,-17,5,2880,-21,5
882,-17,5,2881,-19,5
883,-15,5,2882,-18,5
884,-16,5,2883,-20,5
885,-17,5,2884,-22,5
886,-17,5,2885,-25,5
887,-16,5,2886,-25,5
888,-16,5,2887,-24,5
889,-15,5,2888,-23,5
890,-14,5,2889,-21,5
891,-11,5,2890,-22,5
892,-11,5,2891,-25,5
893,-11,5,2892,-25,5
894,-10,5,2893,-25,5
895,-11,5,2894,-25,5
896,-12,5,2895,-25,5
897,-10,5,2896,-25,5
898,-8,5,2897,-25,5
899,-9,5,2898,-25,5
900,-12,5,2899,-24,5
901,-14,5,2900,-25,5
902,-17,5,2901,-25,5
903,-17,5,2902,-25,5
904,-15,5,2903,-25,5
905,-11,5,2904,-25,5
906,-9,5,2905,-25,5
907,-12,5,2906,-25,5
908,-13,5,2907,-25,5
909,-11,5,2908,-25,5
910,-9,5,2909,-25,5
911,-10,5,2910,-24,5
912,-11,5,2911,-23,5
913,-11,5,2912,-21,5
914,-12,5,2913,-19,5
915,-12,5,2914,-20,5
916,-11,5,2915,-24,5
917,-9,5,2916,-25,5
918,-10,5,2917,-25,5
919,-14,5,2918,-25,5
920,-15,5,2919,-25,5
921,-13,5,2920,-25,5
922,-12,5,2921,-21,5
923,-13,5,2922,-20,5
924,-14,5,2923,-20,5
925,-14,5,2924,-18,5
926,-15,5,2925,-15,5
927,-13,5,2926,-16,5
928,-9,5,2927,-18,5
929,-8,5,2928,-21,5
930,-8,5,2929,-22,5
931,-8,5,2930,-24,5
932,-7,5,2931,-22,5
933,-6,5,2932,-20,5
934,-8,5,2933,-20,5
935,-10,5,2934,-20,5
936,-9,5,2935,-18,5
937,-9,5,2936,-15,5
938,-8,5,2937,-13,5
939,-8,5,2938,-12,5
940,-11,5,2939,-12,5
941,-13,5,2940,-14,5
942,-15,5,2941,-16,5
943,-15,5,2942,-16,5
944,-15,5,2943,-16,5
945,-16,5,2944,-18,5
946,-15,5,2945,-16,5
947,-13,5,2946,-16,5
948,-14,5,2947,-15,5
949,-12,5,2948,-13,5
950,-11,5,2949,-10,5
951,-11,5,2950,-6,5
952,-11,5,2951,-3,5
953,-12,5,2952,-3,5
