TS,Reading
1007,1.2
1008,1.3
1009,1.2
1010,1.6
1011,1.7
1012,1.6
1013,1.6
1014,2
1015,1.7
1016,1.2
1017,1.4
1018,1.5
1019,1.5
1020,1.6
1021,1.5
1022,1.1
1023,1.4
1024,1.7
1025,1.6
1026,1.5
1027,1.2
1028,1
1029,0.9
1030,0.8
1031,0.6
1032,0.8
1033,1.3
1034,2.1
1035,1.6
1036,1
1037,0.8
1038,0.5
1039,0.4
1040,0.3
1041,0.3
1042,0.5
1043,0.6
1044,0.3
1045,0.3
1046,0.1
1047,-0.2
1048,0
1049,0.4
1050,0.8
1051,0.6
1052,1.1
1053,1.1
1054,0.6
1055,0.2
1056,0
1057,0.2
1058,0.4
1059,0.5
1060,0.7
1061,1.2
1062,1.1
1063,1
1064,1
1065,1.3
1066,1.9
1067,1.8
1068,1.5
1069,1.6
1070,1.7
1071,1.7
1072,2
1073,2.1
1074,2.2
1075,2.3
1076,2.1
1077,2.2
1078,2.4
1079,2.3
1080,2.4
1081,2.2
1082,2.5
1083,2.5
1084,2.1
1085,2
1086,2.2
1087,2.2
1088,2.3
1089,1.8
1090,1.4
1091,1.7
1092,1.6
1093,1.8
1094,2.2
1095,2.4
1096,2.7
1097,2.9
1098,2.6
1099,1.9
1100,0.9
1101,-0.2
1102,-0.5
1103,-1.6
1104,-3.1
1105,-4.9
1106,-7.3
1107,-9
1108,-10.3
1109,-12.1
1110,-13.2
1111,-13.6
1112,-14.4
1113,-14.8
1114,-13.7
1115,-11.1
1116,-8.7
1117,-7.8
1118,-7
1119,-5.5
1120,-4.3
1121,-3
1122,-2.3
1123,-2.6
1124,-2.6
1125,-2
1126,-1.1
1127,-0.4
1128,0.2
1129,0.9
1130,1.3
1131,1.6
1132,2
1133,2
1134,1.7
1135,1.5
1136,1.5
1137,1.2
1138,1.5
1139,1.9
1140,1.7
1141,1.4
1142,1.8
1143,2.1
1144,2.2
1145,2.3
1146,2.1
1147,2.1
1148,2
1149,2.1
1150,2.3
1151,2.7
1152,3.1
1153,3
1154,2.7
1155,2.2
1156,1.9
1157,1.8
1158,1.8
1159,1.6
1160,1.8
1161,2
1162,2.2
1163,2.1
1164,1.8
1165,1.8
1166,1.9
1167,2.1
1168,2.1
1169,1.9
1170,1.7
1171,2.3
1172,2.4
1173,2.2
1174,1.9
1175,1.9
1176,1.6
1177,2.3
1178,2.6
1179,2.2
1180,1.9
1181,1.5
1182,1.3
1183,1.8
1184,2.2
1185,2.1
1186,1.9
1187,1.9
1188,1.8
1189,1.6
1190,1.4
1191,1.3
1192,1.3
1193,1.2
1194,1.7
1195,1.7
1196,1.6
1197,1.7
1198,1.3
1199,1.3
1200,1.3
1201,0.8
1202,1
1203,1.1
1204,0.9
1205,0.7
1206,0.8
1207,0.7
1208,0.7
1209,0.8
1210,1
1211,1
1212,1
1213,0.9
1214,0.6
1215,0.2
1216,-0.1
1217,-0.6
1218,-0.8
1219,-0.7
1220,-0.5
1221,-0.1
1222,-0.1
1223,-0.2
1224,-0.3
1225,-0.1
1226,-0.5
1227,-1.1
1228,-1.3
1229,-1.3
1230,-1.1
1231,-1.2
1232,-1.1
1233,-1.1
1234,-1
1235,-1.3
1236,-2
1237,-2.5
1238,-2.4
1239,-2.4
1240,-2.1
1241,-2.3
1242,-2.6
1243,-2.9
1244,-3.1
1245,-2.7
1246,-2.3
1247,-2.1
1248,-2
1249,-2.1
1250,-2.1
1251,-2.3
1252,-2.5
1253,-2.8
1254,-2.7
1255,-2.4
1256,-2.6
1257,-2.2
1258,-1.7
1259,-1.8
1260,-2.2
1261,-2.3
1262,-1.8
1263,-1.9
1264,-2
1265,-1.7
1266,-1.6
1267,-1.5
1268,-1.8
1269,-1.6
1270,-0.9
1271,-0.6
1272,-0.5
1273,-0.6
1274,-0.9
1275,-0.8
1276,-0.1
1277,-0.1
1278,-0.1
1279,0
1280,-0.2
1281,0
1282,0.3
1283,0.3
1284,0.6
1285,0.7
1286,0.5
1287,0.5
1288,0.5
1289,0.8
1290,1
1291,0.9
1292,1.1
1293,1.5
1294,1
1295,0.6
1296,0.8
1297,0.7
1298,0.8
1299,1.2
1300,1.4
1301,1.6
1302,1.8
1303,1.6
1304,1.5
1305,1.6
1306,1.3
1307,1.2
1308,1.3
1309,1.1
1310,1.1
1311,1
1312,0.3
1313,0.9
1314,1.3
1315,1.2
1316,1.3
1317,1.9
1318,1.6
1319,1
1320,1
1321,1.5
1322,1.4
1323,1.7
1324,1.8
1325,1.8
1326,1.7
1327,1.4
1328,1.4
1329,1.7
1330,1.9
1331,1.8
1332,2
1333,1.5
1334,1.3
1335,1.2
1336,1.2
1337,1.3
1338,1.2
1339,1.4
1340,1.6
1341,1.4
1342,1.3
1343,1.2
1344,1.4
1345,1.3
1346,1.5
1347,1.5
1348,1.3
1349,1.1
1350,1.4
1351,1.5
1352,1.5
1353,2
1354,2
1355,1.8
1356,1.8
1357,1.4
1358,0.9
1359,0.9
1360,1.3
1361,1.5
1362,1.6
1363,1.7
1364,1.8
1365,1.5
1366,1.4
1367,1.4
1368,1.3
1369,1.2
1370,1.6
1371,1.5
1372,1.3
1373,0.8
1374,0.4
1375,0.9
1376,1.8
1377,1.9
1378,1.5
1379,1.5
1380,1
1381,0.7
1382,0.9
1383,1.4
1384,1.3
1385,1.4
1386,1.5
1387,1.6
1388,1.4
1389,1.6
1390,1.7
1391,1.6
1392,1.4
1393,1.2
1394,1.8
1395,1.4
1396,0.8
1397,1
1398,1.5
1399,1.9
1400,1.5
1401,1.3
1402,1.6
1403,2
1404,1.7
1405,1.5
1406,1.7
1407,1.6
1408,1.6
1409,1.8
1410,1.9
1411,2
1412,1.8
1413,1.7
1414,1.4
1415,1.4
1416,1.3
1417,1.5
1418,1.6
1419,1.8
1420,1.8
1421,1.8
1422,1.8
1423,1.6
1424,1.4
1425,1.3
1426,1.4
1427,1.1
1428,1.3
1429,1.7
1430,1.8
1431,1.8
1432,1.8
1433,1.9
1434,2.3
1435,2
1436,1.3
1437,1.2
1438,1.4
1439,1.8
1440,2.1
1441,2.1
1442,1.9
1443,1.9
1444,1.6
1445,1.7
1446,1.6
1447,2
1448,2.3
1449,2.3
1450,2.3
1451,2.2
1452,2.1
1453,2.3
1454,2.2
1455,1.8
1456,1.4
1457,1.1
1458,1.5
1459,1.8
1460,1.5
1461,1.6
1462,1.7
1463,1.5
1464,1.5
1465,1.7
1466,1.8
1467,2
1468,2.1
1469,2.1
1470,1.9
1471,2.3
1472,2.3
1473,2.1
1474,2.1
1475,1.9
1476,2.1
1477,1.8
1478,1.4
1479,1.5
1480,1.8
1481,1.9
1482,1.6
1483,1.5
1484,1.5
1485,1.5
1486,1.1
1487,1.2
1488,2
1489,2.1
1490,1.9
1491,1.9
1492,1.4
1493,0.9
1494,0.8
1495,1
1496,1.1
1497,1.3
1498,1.5
1499,2
1500,2.1
1501,1.8
1502,1.5
1503,1.3
1504,0.7
1505,0.5
1506,0.8
1507,0.8
1508,0.8
1509,0.8
1510,1
1511,0.6
1512,0.4
1513,0
1514,0
1515,0.1
1516,0.3
1517,0.1
1518,0.2
1519,0
1520,0.1
1521,0.9
1522,1.5
1523,1.3
1524,1.3
1525,1.4
1526,1.4
1527,0.8
1528,0.5
1529,0.8
1530,1.2
1531,1.2
